raceNumber;time;contestant;score;child
92;1512818622.4787984;Zack_1_0.140045;813.890957672;
92;1512818622.4787984;Zack_3_0.127627;788.557299868;
92;1512818622.4787984;Stan_7_0.141362;779.476453993;
92;1512818622.4787984;Stan_5_0.528804;767.374346339;
92;1512818622.4787984;Stan_6_0.110165;750.148240029;
92;1512818622.4787984;Stan_4_0.117801;739.062858252;
92;1512818622.4787984;Zack_5_0.095683;724.971262347;RIP
93;1512818626.3148675;Zack_2_1.261034;396.988479586;Zack_3_0.401380
93;1512818626.3148675;Zack_0_25.000000;391.405348789;
93;1512818626.3148675;Stan_12_0.184707;335.701415005;
93;1512818626.3148675;Stan_4_0.117801;330.919532905;
93;1512818626.3148675;Zack_4_0.027068;330.418314161;
93;1512818626.3148675;Stan_8_0.030826;322.386808958;
93;1512818626.3148675;Zack_1_0.541251;307.502499536;
93;1512818626.3148675;Stan_10_0.083990;304.852241926;
93;1512818626.3148675;Stan_6_0.110165;289.671615137;
93;1512818626.3148675;Qurl_0_16.000000;284.013231283;RIP
94;1512818630.5570316;Stan_11_0.267811;898.264867935;Stan_12_0.517898
94;1512818630.5570316;Stan_9_0.029703;837.376017483;
94;1512818630.5570316;Zack_3_0.401380;832.59008934;
94;1512818630.5570316;Zack_0_25.000000;803.948734018;
94;1512818630.5570316;Stan_7_0.126582;780.394610756;
94;1512818630.5570316;Stan_4_0.117801;763.023410141;
94;1512818630.5570316;Stan_10_0.007108;754.809517523;
94;1512818630.5570316;Zack_4_0.027068;711.318533853;
94;1512818630.5570316;Zack_3_0.078403;702.700390033;
94;1512818630.5570316;Zack_2_1.261034;675.395531061;RIP
95;1512818636.2441986;Stan_12_0.184707;2742.66821572;Stan_13_0.562016
95;1512818636.2441986;Zack_3_0.078403;2602.77437247;
95;1512818636.2441986;Stan_6_0.110165;2588.90995481;
95;1512818636.2441986;Zack_1_0.541251;2586.21028134;
95;1512818636.2441986;Stan_6_0.006465;2546.32561306;
95;1512818636.2441986;Zack_2_0.188928;2533.906613;
95;1512818636.2441986;Zack_3_0.401380;2529.77996739;
95;1512818636.2441986;Stan_10_0.007108;572.052496871;
95;1512818636.2441986;Stan_11_0.267811;548.604137844;
95;1512818636.2441986;Stan_7_0.804065;447.372985406;RIP
96;1512818642.1037211;Zack_3_0.401380;2923.32786083;Zack_4_0.002164
96;1512818642.1037211;Xavi_1_0.735927;2843.86864514;
96;1512818642.1037211;Stan_1_0.319945;2360.44731248;
96;1512818642.1037211;Stan_10_0.083990;2281.17329523;
96;1512818642.1037211;Zack_1_0.541251;2232.56139336;
96;1512818642.1037211;Stan_6_0.006465;2170.02028179;
96;1512818642.1037211;Stan_13_0.562016;2067.13137303;
96;1512818642.1037211;Stan_12_0.184707;1991.07136145;
96;1512818642.1037211;Stan_7_0.141362;631.596705408;
96;1512818642.1037211;Zack_0_25.000000;471.351631443;RIP
97;1512818649.2838206;Zack_1_0.541251;4614.68216817;Zack_2_0.211194
97;1512818649.2838206;Zack_2_0.188928;4269.78157751;
97;1512818649.2838206;Stan_1_0.319945;3056.638621;
97;1512818649.2838206;Stan_7_0.048235;2914.28137568;
97;1512818649.2838206;Zack_4_0.002164;2879.55594496;
97;1512818649.2838206;Stan_6_0.006465;2170.22939702;
97;1512818649.2838206;Stan_12_0.184707;2083.15988731;
97;1512818649.2838206;Stan_10_0.007108;2052.34625922;
97;1512818649.2838206;Stan_4_0.117801;554.179956388;
97;1512818649.2838206;Xavi_1_0.735927;491.641105854;RIP
98;1512818654.7203314;Stan_10_0.083990;2443.24719502;Stan_11_0.000092
98;1512818654.7203314;Stan_9_0.233434;2424.87839073;
98;1512818654.7203314;Zack_3_0.078403;2406.94839575;
98;1512818654.7203314;Stan_8_0.030826;2399.17315884;
98;1512818654.7203314;Stan_9_0.029703;2388.51764227;
98;1512818654.7203314;Zack_3_0.127627;2362.79026529;
98;1512818654.7203314;Stan_5_0.528804;2335.46303014;
98;1512818654.7203314;Zack_3_0.401380;2277.27050971;
98;1512818654.7203314;Stan_13_0.562016;2210.49896053;
98;1512818654.7203314;Zack_2_0.211194;2117.41737036;RIP
99;1512818661.0527956;Stan_13_0.562016;2878.11150163;Stan_14_0.061837
99;1512818661.0527956;Stan_1_0.319945;2783.77172481;
99;1512818661.0527956;Zack_1_0.541251;2738.19444603;
99;1512818661.0527956;Stan_9_0.233434;2673.71702707;
99;1512818661.0527956;Stan_10_0.007108;2657.94397287;
99;1512818661.0527956;Stan_10_0.083990;2653.21124157;
99;1512818661.0527956;Zack_3_0.078403;2377.32320222;
99;1512818661.0527956;Stan_7_0.048235;2323.67962342;
99;1512818661.0527956;Zack_3_0.401380;2238.46730917;
99;1512818661.0527956;Stan_4_0.117801;486.856665768;RIP
100;1512818667.3622262;Zack_3_0.127627;3781.73625606;Zack_4_0.011069
100;1512818667.3622262;Zack_4_0.027068;3346.67004566;
100;1512818667.3622262;Zack_1_0.140045;1811.44894617;
100;1512818667.3622262;Stan_1_0.319945;1783.87552342;
100;1512818667.3622262;Stan_7_0.048235;1773.3585934;
100;1512818667.3622262;Stan_7_0.141362;1633.19790035;
100;1512818667.3622262;Stan_6_0.006465;1574.74646158;
100;1512818667.3622262;Stan_9_0.233434;1563.69280079;
100;1512818667.3622262;Stan_10_0.083990;1504.14595363;
100;1512818667.3622262;Stan_11_0.000092;1472.08107081;RIP
101;1512818672.1285443;Stan_9_0.029703;1708.41403919;Stan_10_0.000204
101;1512818672.1285443;Stan_10_0.007108;1688.15639678;
101;1512818672.1285443;Zack_4_0.011069;1667.51889308;
101;1512818672.1285443;Stan_10_0.083990;1657.36566567;
101;1512818672.1285443;Zack_4_0.002164;1647.25885162;
101;1512818672.1285443;Zack_1_0.140045;1639.87662854;
101;1512818672.1285443;Stan_6_0.006465;1619.54979398;
101;1512818672.1285443;Stan_12_0.517898;1599.06076193;
101;1512818672.1285443;Zack_4_0.027068;1573.53108458;
101;1512818672.1285443;Stan_9_0.233434;1566.7424523;RIP
102;1512818676.2939422;Zack_4_0.002164;889.427922763;Zack_5_0.811292
102;1512818676.2939422;Zack_1_0.541251;863.078600512;
102;1512818676.2939422;Stan_10_0.000204;839.825188626;
102;1512818676.2939422;Stan_13_0.562016;821.704864547;
102;1512818676.2939422;Stan_7_0.141362;820.864797059;
102;1512818676.2939422;Stan_11_0.267811;812.353440998;
102;1512818676.2939422;Stan_6_0.110165;792.988198252;
102;1512818676.2939422;Zack_1_0.140045;780.211852137;
102;1512818676.2939422;Zack_3_0.401380;725.06563086;
102;1512818676.2939422;Zack_4_0.027068;687.260789205;RIP
103;1512818680.311127;Zack_5_0.811292;410.151030633;Zack_6_0.057597
103;1512818680.311127;Stan_11_0.267811;370.639577667;
103;1512818680.311127;Zack_1_0.140045;346.20625205;
103;1512818680.311127;Stan_10_0.083990;320.709914333;
103;1512818680.311127;Zack_2_0.188928;320.505626466;
103;1512818680.311127;Stan_7_0.126582;302.223780658;
103;1512818680.311127;Stan_5_0.528804;299.602400797;
103;1512818680.311127;Stan_7_0.048235;290.622658762;
103;1512818680.311127;Stan_8_0.030826;283.856100141;
103;1512818680.311127;Stan_7_0.141362;283.498005539;RIP
104;1512818684.6317546;Stan_10_0.007108;887.26349426;Stan_11_0.390704
104;1512818684.6317546;Zack_1_0.541251;845.457912923;
104;1512818684.6317546;Zack_3_0.078403;841.931186748;
104;1512818684.6317546;Stan_5_0.528804;816.240751942;
104;1512818684.6317546;Stan_6_0.006465;807.348382675;
104;1512818684.6317546;Zack_2_0.188928;780.280291926;
104;1512818684.6317546;Stan_10_0.083990;775.644183144;
104;1512818684.6317546;Zack_1_0.140045;761.272959475;
104;1512818684.6317546;Zack_4_0.011069;718.002272322;
104;1512818684.6317546;Zack_3_0.127627;688.171014212;RIP
105;1512818690.138305;Stan_12_0.184707;2752.17307647;Stan_13_0.000031
105;1512818690.138305;Zack_2_0.188928;2612.8782149;
105;1512818690.138305;Stan_12_0.517898;2552.18033119;
105;1512818690.138305;Stan_6_0.110165;2544.93130588;
105;1512818690.138305;Zack_4_0.002164;2539.39127057;
105;1512818690.138305;Stan_6_0.006465;2234.83690978;
105;1512818690.138305;Stan_10_0.083990;2115.19407168;
105;1512818690.138305;Stan_7_0.126582;537.110355834;
105;1512818690.138305;Zack_6_0.057597;489.285897368;
105;1512818690.138305;Zack_5_0.811292;443.661234031;RIP
106;1512818696.232152;Zack_6_0.057597;3094.96738752;Zack_7_0.047791
106;1512818696.232152;Zack_4_0.002164;2994.17083713;
106;1512818696.232152;Stan_7_0.048235;2919.07316311;
106;1512818696.232152;Zack_2_0.188928;2891.73548938;
106;1512818696.232152;Stan_7_0.126582;2356.19031034;
106;1512818696.232152;Stan_13_0.000031;2347.4237952;
106;1512818696.232152;Zack_1_0.541251;2296.45422328;
106;1512818696.232152;Zack_1_0.140045;2293.86892266;
106;1512818696.232152;Stan_11_0.390704;512.521898449;
106;1512818696.232152;Stan_12_0.517898;295.417330739;RIP
107;1512818703.4625742;Zack_2_0.188928;4622.34504375;Zack_3_0.014406
107;1512818703.4625742;Stan_10_0.083990;4589.2339085;
107;1512818703.4625742;Stan_13_0.562016;3384.74992476;
107;1512818703.4625742;Zack_1_0.140045;3084.5687964;
107;1512818703.4625742;Stan_8_0.030826;3003.98148007;
107;1512818703.4625742;Stan_7_0.048235;2942.35778032;
107;1512818703.4625742;Zack_7_0.047791;2895.45846042;
107;1512818703.4625742;Stan_9_0.029703;2127.8095896;
107;1512818703.4625742;Stan_11_0.390704;603.246579706;
107;1512818703.4625742;Stan_6_0.110165;586.018255302;RIP
108;1512818709.0499458;Stan_13_0.000031;2539.59031894;Stan_14_0.010534
108;1512818709.0499458;Zack_7_0.047791;2413.16707579;
108;1512818709.0499458;Stan_10_0.083990;2386.66400349;
108;1512818709.0499458;Stan_8_0.030826;2386.23575623;
108;1512818709.0499458;Zack_4_0.011069;2380.19852629;
108;1512818709.0499458;Zack_1_0.541251;2377.80788467;
108;1512818709.0499458;Zack_2_0.188928;2374.6380028;
108;1512818709.0499458;Zack_3_0.401380;2299.20349746;
108;1512818709.0499458;Stan_7_0.048235;2256.42077401;
108;1512818709.0499458;Stan_13_0.562016;2229.9934146;RIP
109;1512818714.9250631;Stan_13_0.000031;2876.2979535;Stan_14_0.111713
109;1512818714.9250631;Stan_14_0.010534;2844.16730639;
109;1512818714.9250631;Zack_3_0.014406;2814.15766945;
109;1512818714.9250631;Zack_3_0.078403;2773.39390266;
109;1512818714.9250631;Stan_10_0.000204;2707.09605658;
109;1512818714.9250631;Stan_7_0.126582;2637.51229922;
109;1512818714.9250631;Zack_4_0.002164;2330.87169308;
109;1512818714.9250631;Stan_14_0.061837;2227.50626617;
109;1512818714.9250631;Stan_12_0.184707;2188.63297854;
109;1512818714.9250631;Zack_6_0.057597;460.225201579;RIP
110;1512818721.4203873;Zack_4_0.002164;3786.01111609;Zack_5_0.034491
110;1512818721.4203873;Zack_3_0.401380;3738.87815878;
110;1512818721.4203873;Zack_4_0.011069;2703.92230558;
110;1512818721.4203873;Zack_2_0.188928;1991.95329061;
110;1512818721.4203873;Stan_12_0.184707;1852.69209116;
110;1512818721.4203873;Stan_11_0.267811;1790.98439133;
110;1512818721.4203873;Stan_14_0.061837;1642.81507385;
110;1512818721.4203873;Stan_1_0.319945;1606.01692082;
110;1512818721.4203873;Stan_13_0.000031;1582.65340873;
110;1512818721.4203873;Stan_10_0.007108;1506.97129614;RIP
111;1512818726.1608486;Stan_9_0.029703;1696.3410461;Stan_10_0.414154
111;1512818726.1608486;Stan_6_0.006465;1668.12527001;
111;1512818726.1608486;Stan_14_0.010534;1664.39790348;
111;1512818726.1608486;Zack_1_0.541251;1628.82470839;
111;1512818726.1608486;Zack_3_0.401380;1603.05136632;
111;1512818726.1608486;Stan_10_0.083990;1586.20755649;
111;1512818726.1608486;Zack_5_0.034491;1581.6546851;
111;1512818726.1608486;Zack_1_0.140045;1565.68517227;
111;1512818726.1608486;Zack_4_0.011069;1492.20601968;
111;1512818726.1608486;Stan_11_0.390704;1036.77207351;RIP
112;1512818730.2366328;Stan_12_0.184707;885.621221403;Stan_13_0.000796
112;1512818730.2366328;Stan_14_0.111713;838.770026002;
112;1512818730.2366328;Stan_7_0.126582;798.904428863;
112;1512818730.2366328;Stan_8_0.030826;797.946468065;
112;1512818730.2366328;Zack_4_0.011069;788.593466868;
112;1512818730.2366328;Zack_2_0.188928;784.831647718;
112;1512818730.2366328;Stan_7_0.048235;783.202958435;
112;1512818730.2366328;Stan_11_0.267811;774.273895816;
112;1512818730.2366328;Zack_5_0.034491;717.820082195;
112;1512818730.2366328;Zack_3_0.078403;696.525402278;RIP
113;1512818734.0761144;Zack_5_0.034491;364.551937931;Zack_6_0.084659
113;1512818734.0761144;Zack_3_0.401380;363.784477643;
113;1512818734.0761144;Stan_1_0.319945;341.719854697;
113;1512818734.0761144;Stan_14_0.061837;320.569705219;
113;1512818734.0761144;Zack_2_0.188928;319.030309753;
113;1512818734.0761144;Stan_9_0.029703;305.478240954;
113;1512818734.0761144;Stan_7_0.048235;284.74401366;
113;1512818734.0761144;Stan_7_0.126582;281.439650414;
113;1512818734.0761144;Stan_6_0.006465;268.643814619;
113;1512818734.0761144;Zack_4_0.011069;265.424893745;RIP
114;1512818738.2335083;Stan_13_0.000031;870.961713123;Stan_14_0.137347
114;1512818738.2335083;Stan_8_0.030826;857.476574426;
114;1512818738.2335083;Stan_10_0.083990;833.119156505;
114;1512818738.2335083;Stan_6_0.006465;833.050871831;
114;1512818738.2335083;Stan_14_0.010534;832.619886469;
114;1512818738.2335083;Zack_3_0.014406;803.756967356;
114;1512818738.2335083;Stan_10_0.000204;799.309573777;
114;1512818738.2335083;Stan_11_0.267811;763.858321114;
114;1512818738.2335083;Zack_3_0.401380;727.627847882;
114;1512818738.2335083;Zack_7_0.047791;600.32397691;RIP
115;1512818744.1363404;Stan_12_0.184707;2801.60517911;Stan_13_0.192685
115;1512818744.1363404;Stan_6_0.006465;2667.44096093;
115;1512818744.1363404;Zack_2_0.188928;2617.2286811;
115;1512818744.1363404;Stan_14_0.111713;2614.99680566;
115;1512818744.1363404;Zack_3_0.014406;2587.65425593;
115;1512818744.1363404;Zack_4_0.002164;2576.11968472;
115;1512818744.1363404;Zack_3_0.401380;2559.03658674;
115;1512818744.1363404;Stan_10_0.083990;2253.42542752;
115;1512818744.1363404;Stan_14_0.061837;2067.03068473;
115;1512818744.1363404;Stan_10_0.414154;2012.20615858;RIP
116;1512818750.061028;Stan_8_0.030826;3063.23396936;Stan_9_0.338264
116;1512818750.061028;Zack_6_0.084659;3013.36263441;
116;1512818750.061028;Zack_3_0.014406;2989.42362984;
116;1512818750.061028;Stan_14_0.111713;2958.60389732;
116;1512818750.061028;Zack_2_0.188928;2312.12916774;
116;1512818750.061028;Zack_1_0.541251;2250.47387267;
116;1512818750.061028;Stan_10_0.083990;2187.1124613;
116;1512818750.061028;Stan_13_0.000031;1990.81893652;
116;1512818750.061028;Stan_14_0.137347;588.537822332;
116;1512818750.061028;Stan_7_0.126582;541.055654392;RIP
117;1512818757.4063725;Zack_1_0.541251;4591.26489811;Zack_2_0.124716
117;1512818757.4063725;Zack_2_0.188928;4264.43509273;
117;1512818757.4063725;Zack_3_0.401380;4131.12669928;
117;1512818757.4063725;Stan_13_0.000796;3088.02632854;
117;1512818757.4063725;Stan_14_0.111713;3041.7369827;
117;1512818757.4063725;Stan_7_0.048235;2997.08434622;
117;1512818757.4063725;Stan_5_0.528804;2057.56339826;
117;1512818757.4063725;Stan_1_0.319945;2035.6477563;
117;1512818757.4063725;Stan_13_0.000031;1997.38091484;
117;1512818757.4063725;Stan_11_0.267811;648.43066613;RIP
118;1512818763.004477;Stan_12_0.184707;2523.62319512;Stan_13_0.445662
118;1512818763.004477;Stan_1_0.319945;2469.33927402;
118;1512818763.004477;Stan_8_0.030826;2423.75700199;
118;1512818763.004477;Stan_14_0.111713;2405.75228229;
118;1512818763.004477;Zack_1_0.541251;2357.9541858;
118;1512818763.004477;Zack_2_0.124716;2341.37420834;
118;1512818763.004477;Stan_9_0.029703;2332.73173052;
118;1512818763.004477;Zack_2_0.188928;2322.43070191;
118;1512818763.004477;Zack_1_0.140045;2255.39394921;
118;1512818763.004477;Stan_13_0.192685;561.315823671;RIP
119;1512818769.0340466;Stan_14_0.010534;2907.84501775;Stan_15_0.000165
119;1512818769.0340466;Stan_14_0.061837;2903.58223725;
119;1512818769.0340466;Stan_12_0.184707;2843.71715116;
119;1512818769.0340466;Zack_2_0.188928;2779.64216166;
119;1512818769.0340466;Zack_3_0.014406;2771.47641592;
119;1512818769.0340466;Stan_10_0.083990;2688.42704971;
119;1512818769.0340466;Stan_10_0.000204;2621.84568683;
119;1512818769.0340466;Stan_14_0.111713;2498.66031612;
119;1512818769.0340466;Zack_3_0.401380;2325.12832301;
119;1512818769.0340466;Stan_7_0.048235;655.495233051;RIP
120;1512818775.0339198;Zack_5_0.034491;3763.56439218;Zack_6_1.935641
120;1512818775.0339198;Zack_1_0.140045;3254.75090363;
120;1512818775.0339198;Zack_3_0.014406;2012.576921;
120;1512818775.0339198;Zack_1_0.541251;1881.38057532;
120;1512818775.0339198;Stan_1_0.319945;1680.38369767;
120;1512818775.0339198;Stan_14_0.111713;1587.15688738;
120;1512818775.0339198;Stan_5_0.528804;1567.62834218;
120;1512818775.0339198;Stan_15_0.000165;1552.50085613;
120;1512818775.0339198;Stan_14_0.061837;653.021001912;
120;1512818775.0339198;Stan_12_0.184707;609.298605578;RIP
121;1512818779.791964;Stan_10_0.000204;1684.8513324;Stan_11_1.121148
121;1512818779.791964;Stan_5_0.528804;1671.1015436;
121;1512818779.791964;Stan_1_0.319945;1663.20783958;
121;1512818779.791964;Stan_14_0.111713;1656.60698268;
121;1512818779.791964;Stan_9_0.029703;1639.97411247;
121;1512818779.791964;Zack_3_0.014406;1567.74333612;
121;1512818779.791964;Zack_4_0.002164;1562.46431614;
121;1512818779.791964;Stan_14_0.137347;1299.31212764;
121;1512818779.791964;Stan_13_0.000031;1278.26074384;
121;1512818779.791964;Stan_15_0.000165;1268.91492154;RIP
122;1512818783.9187963;Stan_14_0.137347;853.196389148;Stan_15_0.071176
122;1512818783.9187963;Zack_6_0.084659;846.619408914;
122;1512818783.9187963;Stan_9_0.029703;839.848963141;
122;1512818783.9187963;Stan_5_0.528804;834.876059405;
122;1512818783.9187963;Zack_3_0.401380;828.11900893;
122;1512818783.9187963;Stan_6_0.006465;793.960057949;
122;1512818783.9187963;Stan_13_0.000796;782.092398938;
122;1512818783.9187963;Stan_9_0.338264;775.14740502;
122;1512818783.9187963;Stan_14_0.010534;770.091656896;
122;1512818783.9187963;Zack_5_0.034491;757.346241498;RIP
123;1512818787.8194652;Stan_15_0.071176;373.223435679;Stan_16_0.363679
123;1512818787.8194652;Stan_14_0.010534;366.752787984;
123;1512818787.8194652;Zack_3_0.401380;345.610249396;
123;1512818787.8194652;Stan_14_0.137347;332.993113078;
123;1512818787.8194652;Stan_13_0.000796;317.621817145;
123;1512818787.8194652;Stan_9_0.029703;310.962950477;
123;1512818787.8194652;Zack_1_0.541251;302.800503102;
123;1512818787.8194652;Zack_2_0.188928;299.124263132;
123;1512818787.8194652;Stan_8_0.030826;280.717185202;
123;1512818787.8194652;Zack_4_0.002164;272.912509562;RIP
124;1512818792.1974974;Stan_14_0.010534;911.422645794;Stan_15_0.483077
124;1512818792.1974974;Stan_13_0.000796;860.921043956;
124;1512818792.1974974;Stan_13_0.000031;837.726977955;
124;1512818792.1974974;Zack_6_0.084659;834.68357262;
124;1512818792.1974974;Stan_6_0.006465;830.272797574;
124;1512818792.1974974;Stan_10_0.083990;813.678010772;
124;1512818792.1974974;Zack_3_0.014406;800.471000472;
124;1512818792.1974974;Stan_5_0.528804;796.962095461;
124;1512818792.1974974;Zack_2_0.188928;757.932060842;
124;1512818792.1974974;Stan_16_0.363679;259.651755853;RIP
125;1512818798.1829996;Stan_14_0.061837;2799.61973594;Stan_15_0.214112
125;1512818798.1829996;Zack_3_0.014406;2608.47185117;
125;1512818798.1829996;Zack_1_0.541251;2604.46524806;
125;1512818798.1829996;Zack_2_0.124716;2601.99844707;
125;1512818798.1829996;Stan_15_0.483077;2567.84856615;
125;1512818798.1829996;Stan_11_1.121148;2537.6092203;
125;1512818798.1829996;Zack_2_0.188928;2526.57699607;
125;1512818798.1829996;Stan_6_0.006465;2272.05423339;
125;1512818798.1829996;Stan_8_0.030826;2141.17701166;
125;1512818798.1829996;Zack_6_1.935641;2011.47087334;RIP
126;1512818804.4414053;Zack_6_0.084659;3005.57812378;Zack_7_0.002317
126;1512818804.4414053;Zack_3_0.401380;2971.03847861;
126;1512818804.4414053;Zack_1_0.140045;2954.47706916;
126;1512818804.4414053;Zack_3_0.014406;2888.74879154;
126;1512818804.4414053;Stan_15_0.071176;2567.40968839;
126;1512818804.4414053;Stan_6_0.006465;2363.92259879;
126;1512818804.4414053;Zack_2_0.124716;2298.82848937;
126;1512818804.4414053;Stan_10_0.000204;2155.28197888;
126;1512818804.4414053;Stan_9_0.029703;2098.04845514;
126;1512818804.4414053;Stan_1_0.319945;2007.42946933;RIP
127;1512818811.9882753;Stan_9_0.338264;4600.22595905;Stan_10_0.485269
127;1512818811.9882753;Zack_2_0.188928;4319.34758787;
127;1512818811.9882753;Zack_7_0.002317;4164.20608324;
127;1512818811.9882753;Stan_14_0.010534;3217.07507065;
127;1512818811.9882753;Stan_5_0.528804;3052.82530916;
127;1512818811.9882753;Stan_14_0.111713;3036.144647;
127;1512818811.9882753;Zack_1_0.140045;2138.09663932;
127;1512818811.9882753;Stan_13_0.000796;2025.73373921;
127;1512818811.9882753;Stan_10_0.083990;1997.95909886;
127;1512818811.9882753;Stan_13_0.445662;1920.003296;RIP
128;1512818817.5925224;Stan_14_0.061837;2494.10208695;Stan_15_0.001406
128;1512818817.5925224;Zack_1_0.541251;2442.60017391;
128;1512818817.5925224;Stan_8_0.030826;2427.49211792;
128;1512818817.5925224;Stan_5_0.528804;2409.92822791;
128;1512818817.5925224;Zack_1_0.140045;2396.30270643;
128;1512818817.5925224;Stan_10_0.000204;2392.6615139;
128;1512818817.5925224;Stan_10_0.485269;2385.04157789;
128;1512818817.5925224;Stan_15_0.483077;2377.96484942;
128;1512818817.5925224;Zack_6_0.084659;2352.89873618;
128;1512818817.5925224;Stan_11_1.121148;2345.87474545;RIP
129;1512818824.0692184;Stan_10_0.485269;3335.50205884;Stan_11_0.416296
129;1512818824.0692184;Zack_7_0.002317;3241.89727819;
129;1512818824.0692184;Zack_2_0.124716;3196.64181426;
129;1512818824.0692184;Stan_15_0.001406;2890.09296746;
129;1512818824.0692184;Stan_15_0.214112;2795.01632851;
129;1512818824.0692184;Stan_14_0.111713;2794.43288798;
129;1512818824.0692184;Stan_10_0.000204;2756.24858208;
129;1512818824.0692184;Stan_5_0.528804;2706.90681236;
129;1512818824.0692184;Stan_10_0.083990;2690.0278868;
129;1512818824.0692184;Stan_13_0.000796;2236.9504953;RIP
130;1512818830.3099685;Zack_3_0.014406;3925.68149673;Zack_4_0.732805
130;1512818830.3099685;Zack_3_0.401380;3842.28451744;
130;1512818830.3099685;Stan_14_0.111713;1965.80391733;
130;1512818830.3099685;Zack_2_0.188928;1952.23853789;
130;1512818830.3099685;Zack_1_0.541251;1902.46456751;
130;1512818830.3099685;Stan_9_0.029703;1665.43689958;
130;1512818830.3099685;Stan_15_0.001406;1596.88029828;
130;1512818830.3099685;Stan_10_0.485269;1590.74546258;
130;1512818830.3099685;Stan_6_0.006465;1557.01842686;
130;1512818830.3099685;Stan_13_0.000031;1479.30078997;RIP
131;1512818835.1310318;Stan_8_0.030826;1694.74825129;Stan_9_0.105209
131;1512818835.1310318;Stan_6_0.006465;1658.03263018;
131;1512818835.1310318;Zack_7_0.002317;1646.45247019;
131;1512818835.1310318;Stan_14_0.137347;1634.43400486;
131;1512818835.1310318;Zack_2_0.124716;1624.96420904;
131;1512818835.1310318;Zack_3_0.014406;1609.72724874;
131;1512818835.1310318;Zack_6_0.084659;1608.28894003;
131;1512818835.1310318;Stan_10_0.000204;1605.3770488;
131;1512818835.1310318;Stan_9_0.029703;1600.2778203;
131;1512818835.1310318;Stan_9_0.338264;1578.23753008;RIP
132;1512818839.2318628;Stan_14_0.010534;887.48952089;Stan_15_0.001754
132;1512818839.2318628;Zack_2_0.124716;885.586018937;
132;1512818839.2318628;Stan_10_0.485269;876.185678259;
132;1512818839.2318628;Stan_15_0.214112;833.526975077;
132;1512818839.2318628;Zack_3_0.014406;816.739145927;
132;1512818839.2318628;Stan_10_0.000204;809.765171969;
132;1512818839.2318628;Stan_14_0.111713;802.336149155;
132;1512818839.2318628;Stan_14_0.061837;800.741828973;
132;1512818839.2318628;Stan_14_0.137347;765.086489385;
132;1512818839.2318628;Zack_4_0.732805;694.150617128;RIP
133;1512818843.0837426;Stan_9_0.105209;362.845216185;Stan_10_0.295068
133;1512818843.0837426;Zack_7_0.002317;353.934772995;
133;1512818843.0837426;Zack_1_0.140045;349.840402258;
133;1512818843.0837426;Stan_14_0.137347;332.923259438;
133;1512818843.0837426;Stan_5_0.528804;319.130950811;
133;1512818843.0837426;Stan_15_0.071176;311.163316178;
133;1512818843.0837426;Stan_10_0.485269;306.319808616;
133;1512818843.0837426;Zack_2_0.188928;300.888727229;
133;1512818843.0837426;Zack_6_0.084659;298.399988671;
133;1512818843.0837426;Zack_2_0.124716;294.242448381;RIP
134;1512818847.2489078;Zack_1_0.140045;883.459805712;Zack_2_0.206775
134;1512818847.2489078;Stan_15_0.214112;880.542762793;
134;1512818847.2489078;Stan_14_0.061837;874.317469605;
134;1512818847.2489078;Stan_15_0.001754;835.294173909;
134;1512818847.2489078;Stan_14_0.137347;827.602610201;
134;1512818847.2489078;Stan_9_0.029703;794.324065149;
134;1512818847.2489078;Stan_9_0.105209;779.623370047;
134;1512818847.2489078;Stan_10_0.000204;770.845545154;
134;1512818847.2489078;Stan_15_0.001406;768.165680969;
134;1512818847.2489078;Stan_10_0.295068;477.994241727;RIP
135;1512818853.172253;Stan_15_0.071176;2737.9182549;Stan_16_0.128681
135;1512818853.172253;Stan_10_0.000204;2672.18030239;
135;1512818853.172253;Stan_15_0.483077;2620.66090867;
135;1512818853.172253;Stan_9_0.029703;2604.97123658;
135;1512818853.172253;Zack_6_0.084659;2576.77800351;
135;1512818853.172253;Zack_3_0.014406;2550.44392707;
135;1512818853.172253;Stan_15_0.001754;2338.03854253;
135;1512818853.172253;Stan_14_0.137347;2104.76917263;
135;1512818853.172253;Stan_10_0.083990;2082.00334393;
135;1512818853.172253;Zack_1_0.140045;694.886572959;RIP
136;1512818859.2653837;Stan_11_0.416296;3059.67030439;Stan_12_0.000033
136;1512818859.2653837;Zack_7_0.002317;2982.85799242;
136;1512818859.2653837;Zack_3_0.401380;2974.67656506;
136;1512818859.2653837;Stan_16_0.128681;2514.13086835;
136;1512818859.2653837;Stan_10_0.485269;2451.06990664;
136;1512818859.2653837;Zack_3_0.014406;2406.02070355;
136;1512818859.2653837;Stan_9_0.029703;2167.11548892;
136;1512818859.2653837;Stan_9_0.105209;2157.58075878;
136;1512818859.2653837;Stan_5_0.528804;2141.09317366;
136;1512818859.2653837;Stan_8_0.030826;2068.75069846;RIP
137;1512818866.9787629;Stan_11_0.416296;5108.57706539;Stan_12_0.597402
137;1512818866.9787629;Stan_9_0.105209;4605.3067276;
137;1512818866.9787629;Stan_16_0.128681;3899.92976541;
137;1512818866.9787629;Stan_6_0.006465;3036.69560697;
137;1512818866.9787629;Stan_10_0.083990;3036.56643342;
137;1512818866.9787629;Zack_3_0.401380;2969.21992817;
137;1512818866.9787629;Zack_7_0.002317;2925.19237007;
