raceNumber;time;contestant;score;child
179;1512823393.6287513;Anne_11_0.002010;6366.35703636;Anne_12_0.149253
179;1512823393.6287513;Anne_10_0.092652;6364.7790981;
179;1512823393.6287513;Anne_8_0.002130;6357.54040043;
179;1512823393.6287513;Anne_7_0.170692;6354.79704283;
179;1512823393.6287513;Anne_11_0.045077;6341.60324469;
179;1512823393.6287513;Anne_9_0.000130;6293.90969976;
179;1512823393.6287513;Anne_8_0.023519;6289.62294155;
179;1512823393.6287513;Anne_10_0.220390;6201.46326765;
179;1512823393.6287513;Anne_5_0.016581;5777.8025917;
179;1512823393.6287513;Anne_8_0.047491;5777.29899492;RIP
180;1512823402.7944353;Anne_10_0.220390;5429.96234988;Anne_11_0.291821
180;1512823402.7944353;Anne_8_0.023519;5392.21287582;
180;1512823402.7944353;Anne_11_0.086314;5385.86427816;
180;1512823402.7944353;Anne_10_0.024497;5380.88224282;
180;1512823402.7944353;Anne_11_0.045077;5377.14504019;
180;1512823402.7944353;Anne_10_0.092652;5374.73214534;
180;1512823402.7944353;Anne_5_0.016581;5363.72452875;
180;1512823402.7944353;Anne_7_0.170692;5358.20117135;
180;1512823402.7944353;Anne_11_0.002010;5201.02958295;
180;1512823402.7944353;Anne_12_0.149253;5197.44863514;RIP
181;1512823412.4324412;Anne_11_0.002010;5841.9895308;Anne_12_0.063104
181;1512823412.4324412;Anne_9_0.000130;5841.74754256;
181;1512823412.4324412;Anne_8_0.023519;5830.66666224;
181;1512823412.4324412;Anne_10_0.024497;5829.72907539;
181;1512823412.4324412;Anne_11_0.086314;5821.81115533;
181;1512823412.4324412;Anne_5_0.016581;5818.87198899;
181;1512823412.4324412;Anne_10_0.220390;5816.27944332;
181;1512823412.4324412;Anne_11_0.045077;5364.56827232;
181;1512823412.4324412;Anne_7_0.170692;5326.1553916;
181;1512823412.4324412;Anne_10_0.092652;5316.56715574;RIP
182;1512823422.8253174;Anne_7_0.170692;6437.40358617;Anne_8_0.163608
182;1512823422.8253174;Anne_12_0.063104;6437.27153237;
182;1512823422.8253174;Anne_10_0.024497;6430.45722437;
182;1512823422.8253174;Anne_11_0.002010;6429.74607288;
182;1512823422.8253174;Anne_11_0.045077;6205.33552857;
182;1512823422.8253174;Anne_11_0.086314;6204.73113381;
182;1512823422.8253174;Anne_10_0.220390;6199.06584164;
182;1512823422.8253174;Anne_8_0.002130;5814.97605946;
182;1512823422.8253174;Anne_5_0.016581;5811.36984621;
182;1512823422.8253174;Anne_11_0.291821;947.058728027;RIP
183;1512823432.8619223;Anne_12_0.063104;5910.47934638;Anne_13_0.156767
183;1512823432.8619223;Anne_9_0.000130;5905.16462489;
183;1512823432.8619223;Anne_8_0.023519;5904.65154132;
183;1512823432.8619223;Anne_11_0.002010;5904.13734124;
183;1512823432.8619223;Anne_11_0.086314;5897.36155917;
183;1512823432.8619223;Anne_5_0.016581;5896.41524484;
183;1512823432.8619223;Anne_8_0.002130;5890.52801347;
183;1512823432.8619223;Anne_10_0.220390;5881.89725342;
183;1512823432.8619223;Anne_7_0.170692;5389.2319393;
183;1512823432.8619223;Anne_8_0.163608;5384.71903572;RIP
184;1512823441.4274364;Anne_10_0.220390;5053.38954941;Anne_11_0.159438
184;1512823441.4274364;Anne_11_0.086314;5047.85423391;
184;1512823441.4274364;Anne_11_0.045077;5009.32878963;
184;1512823441.4274364;Anne_11_0.002010;4985.35203434;
184;1512823441.4274364;Anne_10_0.024497;4963.11697657;
184;1512823441.4274364;Anne_12_0.063104;4961.57913069;
184;1512823441.4274364;Anne_7_0.170692;4954.17515906;
184;1512823441.4274364;Anne_5_0.016581;4947.24339206;
184;1512823441.4274364;Anne_8_0.002130;4782.05460828;
184;1512823441.4274364;Anne_13_0.156767;111.28398675;RIP
185;1512823450.5095024;Anne_11_0.086314;3983.03504255;Anne_12_0.373323
185;1512823450.5095024;Anne_10_0.220390;3964.93276089;
185;1512823450.5095024;Anne_11_0.045077;3963.06590856;
185;1512823450.5095024;Anne_8_0.002130;3926.58176813;
185;1512823450.5095024;Anne_9_0.000130;3888.65892404;
185;1512823450.5095024;Anne_10_0.024497;3869.28286046;
185;1512823450.5095024;Anne_8_0.023519;3839.79179002;
185;1512823450.5095024;Anne_11_0.002010;3831.78846159;
185;1512823450.5095024;Anne_5_0.016581;3797.92699122;
185;1512823450.5095024;Anne_11_0.159438;3563.27127712;RIP
186;1512823458.5675604;Anne_8_0.023519;3528.72055603;Anne_9_0.344663
186;1512823458.5675604;Anne_12_0.373323;3449.83735539;
186;1512823458.5675604;Anne_5_0.016581;3402.34400711;
186;1512823458.5675604;Anne_11_0.002010;3394.70645086;
186;1512823458.5675604;Anne_7_0.170692;3374.87798725;
186;1512823458.5675604;Anne_8_0.002130;3367.66023014;
186;1512823458.5675604;Anne_10_0.024497;3363.83375532;
186;1512823458.5675604;Anne_10_0.220390;3345.81608359;
186;1512823458.5675604;Anne_11_0.086314;3299.91570799;
186;1512823458.5675604;Anne_11_0.045077;3296.25279887;RIP
187;1512823465.418328;Anne_11_0.002010;2922.10178248;Anne_12_0.432308
187;1512823465.418328;Anne_9_0.000130;2498.27150179;
187;1512823465.418328;Anne_10_0.220390;2471.5301481;
187;1512823465.418328;Anne_12_0.373323;2462.97364181;
187;1512823465.418328;Anne_12_0.063104;2454.97535378;
187;1512823465.418328;Anne_7_0.170692;2363.98412193;
187;1512823465.418328;Anne_8_0.023519;1335.44360797;
187;1512823465.418328;Anne_8_0.002130;1153.83408075;
187;1512823465.418328;Anne_5_0.016581;1119.12998654;
187;1512823465.418328;Anne_11_0.086314;1102.89245638;RIP
188;1512823473.4833539;Anne_12_0.063104;3586.4000044;Anne_13_0.128553
188;1512823473.4833539;Anne_9_0.344663;3576.66726382;
188;1512823473.4833539;Anne_10_0.024497;3573.07966993;
188;1512823473.4833539;Anne_8_0.023519;3489.3911834;
188;1512823473.4833539;Anne_9_0.000130;3439.7549194;
188;1512823473.4833539;Anne_5_0.016581;3436.12177705;
188;1512823473.4833539;Anne_8_0.002130;3417.98629318;
188;1512823473.4833539;Anne_11_0.002010;3405.25552344;
188;1512823473.4833539;Anne_10_0.220390;3293.31302544;
188;1512823473.4833539;Anne_7_0.170692;3240.1395779;RIP
189;1512823483.6413538;Anne_12_0.063104;6404.26046336;Anne_13_0.004634
189;1512823483.6413538;Anne_11_0.002010;6401.8509914;
189;1512823483.6413538;Anne_10_0.024497;6396.12061685;
189;1512823483.6413538;Anne_8_0.023519;6394.75456721;
189;1512823483.6413538;Anne_10_0.220390;6390.22025467;
189;1512823483.6413538;Anne_8_0.002130;6383.33986485;
189;1512823483.6413538;Anne_13_0.128553;5958.49209626;
189;1512823483.6413538;Anne_5_0.016581;5681.53432473;
189;1512823483.6413538;Anne_12_0.373323;3043.68034141;
189;1512823483.6413538;Anne_9_0.344663;545.093752856;RIP
190;1512823492.4118965;Anne_13_0.004634;5466.93379943;Anne_14_0.022194
190;1512823492.4118965;Anne_8_0.023519;5466.87888921;
190;1512823492.4118965;Anne_12_0.063104;5465.19279946;
190;1512823492.4118965;Anne_10_0.024497;5463.62519549;
190;1512823492.4118965;Anne_8_0.002130;5415.58878745;
190;1512823492.4118965;Anne_5_0.016581;5211.55165105;
190;1512823492.4118965;Anne_13_0.128553;5208.55011427;
190;1512823492.4118965;Anne_9_0.000130;5205.39279012;
190;1512823492.4118965;Anne_12_0.432308;743.640829111;
190;1512823492.4118965;Anne_12_0.373323;655.553783961;RIP
191;1512823502.1599734;Anne_10_0.024497;5855.52712325;Anne_11_0.285358
191;1512823502.1599734;Anne_14_0.022194;5855.35022867;
191;1512823502.1599734;Anne_8_0.023519;5852.05964386;
191;1512823502.1599734;Anne_11_0.002010;5848.86551172;
191;1512823502.1599734;Anne_12_0.063104;5847.33219987;
191;1512823502.1599734;Anne_13_0.004634;5843.75324653;
191;1512823502.1599734;Anne_5_0.016581;5838.03520799;
191;1512823502.1599734;Anne_8_0.002130;5780.54849508;
191;1512823502.1599734;Anne_13_0.128553;5479.65795672;
191;1512823502.1599734;Anne_12_0.432308;78.6925;RIP
192;1512823512.2814856;Anne_12_0.063104;6475.45673776;Anne_13_1.222562
192;1512823512.2814856;Anne_13_0.004634;6471.28032218;
192;1512823512.2814856;Anne_11_0.002010;6469.37140406;
192;1512823512.2814856;Anne_10_0.024497;6468.69869169;
192;1512823512.2814856;Anne_9_0.000130;6464.76489304;
192;1512823512.2814856;Anne_10_0.220390;6437.27653776;
192;1512823512.2814856;Anne_8_0.023519;6201.82739359;
192;1512823512.2814856;Anne_8_0.002130;6201.63158164;
192;1512823512.2814856;Anne_13_0.128553;5238.55688118;
192;1512823512.2814856;Anne_11_0.285358;38.1716;RIP
193;1512823522.2680457;Anne_12_0.063104;5910.34208202;Anne_13_0.000748
193;1512823522.2680457;Anne_13_0.004634;5905.93638053;
193;1512823522.2680457;Anne_11_0.002010;5901.95753714;
193;1512823522.2680457;Anne_8_0.023519;5901.83134585;
193;1512823522.2680457;Anne_10_0.024497;5899.65841882;
193;1512823522.2680457;Anne_8_0.002130;5894.57601623;
193;1512823522.2680457;Anne_10_0.220390;5884.41203317;
193;1512823522.2680457;Anne_14_0.022194;5880.94353743;
193;1512823522.2680457;Anne_13_0.128553;5556.67197208;
193;1512823522.2680457;Anne_5_0.016581;5210.63647875;RIP
194;1512823531.1230173;Anne_13_0.000748;5155.08896332;Anne_14_0.480390
194;1512823531.1230173;Anne_14_0.022194;5152.31509276;
194;1512823531.1230173;Anne_11_0.002010;5142.81955749;
194;1512823531.1230173;Anne_13_0.004634;5140.34611413;
194;1512823531.1230173;Anne_12_0.063104;5136.25860323;
194;1512823531.1230173;Anne_10_0.024497;5135.76119233;
194;1512823531.1230173;Anne_10_0.220390;5123.42026919;
194;1512823531.1230173;Anne_8_0.002130;4780.00313265;
194;1512823531.1230173;Anne_13_0.128553;4561.7794428;
194;1512823531.1230173;Anne_13_1.222562;2822.40080974;RIP
195;1512823539.5787559;Anne_14_0.022194;3944.77255904;Anne_15_1.084280
195;1512823539.5787559;Anne_12_0.063104;3929.91139815;
195;1512823539.5787559;Anne_13_0.000748;3923.20409084;
195;1512823539.5787559;Anne_11_0.002010;3920.96890504;
195;1512823539.5787559;Anne_10_0.220390;3908.06593622;
195;1512823539.5787559;Anne_9_0.000130;3906.50214253;
195;1512823539.5787559;Anne_13_0.004634;3852.39399795;
195;1512823539.5787559;Anne_8_0.002130;3851.58950302;
195;1512823539.5787559;Anne_13_0.128553;2095.62024684;
195;1512823539.5787559;Anne_14_0.480390;776.167554201;RIP
196;1512823547.3506932;Anne_8_0.023519;3570.68032028;Anne_9_0.552022
196;1512823547.3506932;Anne_10_0.024497;3566.23174489;
196;1512823547.3506932;Anne_9_0.000130;3565.3598954;
196;1512823547.3506932;Anne_13_0.000748;3538.41847623;
196;1512823547.3506932;Anne_12_0.063104;3427.39603755;
196;1512823547.3506932;Anne_14_0.022194;3412.19539757;
196;1512823547.3506932;Anne_10_0.220390;3391.18444306;
196;1512823547.3506932;Anne_11_0.002010;3376.0604201;
196;1512823547.3506932;Anne_8_0.002130;3373.60113159;
196;1512823547.3506932;Anne_15_1.084280;976.802850608;RIP
197;1512823554.629104;Anne_14_0.022194;2997.53334934;Anne_15_0.358627
197;1512823554.629104;Anne_10_0.024497;2892.99244972;
197;1512823554.629104;Anne_11_0.002010;2822.6721074;
197;1512823554.629104;Anne_13_0.000748;2780.66769437;
197;1512823554.629104;Anne_9_0.552022;2759.70949683;
197;1512823554.629104;Anne_13_0.004634;2480.7052306;
197;1512823554.629104;Anne_10_0.220390;1200.51205911;
197;1512823554.629104;Anne_13_0.128553;1151.52263178;
197;1512823554.629104;Anne_8_0.002130;1109.25662725;
197;1512823554.629104;Anne_8_0.023519;1085.95543353;RIP
198;1512823562.6018422;Anne_13_0.000748;3612.61568602;Anne_14_1.195470
198;1512823562.6018422;Anne_13_0.004634;3612.30212225;
198;1512823562.6018422;Anne_12_0.063104;3566.9109905;
198;1512823562.6018422;Anne_10_0.024497;3543.87292539;
198;1512823562.6018422;Anne_13_0.128553;3540.70035397;
198;1512823562.6018422;Anne_8_0.002130;3378.77675339;
198;1512823562.6018422;Anne_9_0.552022;3375.52725371;
198;1512823562.6018422;Anne_9_0.000130;3371.10222133;
198;1512823562.6018422;Anne_10_0.220390;3362.51814262;
198;1512823562.6018422;Anne_11_0.002010;3351.35407676;RIP
199;1512823572.5252259;Anne_14_0.022194;6426.74290855;Anne_15_0.001396
199;1512823572.5252259;Anne_10_0.220390;6424.87101205;
199;1512823572.5252259;Anne_13_0.004634;6423.26022691;
199;1512823572.5252259;Anne_12_0.063104;6422.39536942;
199;1512823572.5252259;Anne_9_0.000130;6422.14192573;
199;1512823572.5252259;Anne_8_0.002130;6421.01808009;
199;1512823572.5252259;Anne_13_0.128553;6301.77029772;
199;1512823572.5252259;Anne_9_0.552022;4758.38749323;
199;1512823572.5252259;Anne_14_1.195470;218.09290215;
199;1512823572.5252259;Anne_15_0.358627;49.676;RIP
200;1512823581.7930658;Anne_14_0.022194;5549.0998063;Anne_15_0.030118
200;1512823581.7930658;Anne_15_0.001396;5547.26351235;
200;1512823581.7930658;Anne_9_0.000130;5545.02824273;
200;1512823581.7930658;Anne_13_0.004634;5544.09261274;
200;1512823581.7930658;Anne_12_0.063104;5538.49438542;
200;1512823581.7930658;Anne_10_0.220390;5497.28534193;
200;1512823581.7930658;Anne_13_0.000748;5487.03055335;
200;1512823581.7930658;Anne_8_0.002130;5278.83273104;
200;1512823581.7930658;Anne_13_0.128553;5277.68270651;
200;1512823581.7930658;Anne_10_0.024497;4943.82121753;RIP
201;1512823590.845297;Anne_13_0.004634;5594.47156301;Anne_14_0.047884
201;1512823590.845297;Anne_12_0.063104;5593.65369095;
201;1512823590.845297;Anne_15_0.030118;5593.6174698;
201;1512823590.845297;Anne_15_0.001396;5586.16731091;
201;1512823590.845297;Anne_8_0.002130;5585.43048194;
201;1512823590.845297;Anne_9_0.000130;5582.5812437;
201;1512823590.845297;Anne_13_0.000748;5574.9128696;
201;1512823590.845297;Anne_9_0.552022;5566.21596859;
201;1512823590.845297;Anne_10_0.220390;5562.11737398;
201;1512823590.845297;Anne_14_1.195470;198.196128525;RIP
202;1512823601.1012347;Anne_14_0.047884;6366.82967497;Anne_15_0.075469
202;1512823601.1012347;Anne_12_0.063104;6366.6486351;
202;1512823601.1012347;Anne_14_0.022194;6362.50013882;
202;1512823601.1012347;Anne_13_0.004634;6361.496649;
202;1512823601.1012347;Anne_13_0.000748;6355.64263292;
202;1512823601.1012347;Anne_9_0.000130;6352.13348468;
202;1512823601.1012347;Anne_10_0.220390;6001.02716719;
202;1512823601.1012347;Anne_15_0.030118;5929.00400512;
202;1512823601.1012347;Anne_13_0.128553;5043.71247734;
202;1512823601.1012347;Anne_9_0.552022;4056.45112122;RIP
203;1512823612.0096486;Anne_14_0.047884;5986.53405758;Anne_15_0.311540
203;1512823612.0096486;Anne_15_0.001396;5984.11589996;
203;1512823612.0096486;Anne_14_0.022194;5981.71661825;
203;1512823612.0096486;Anne_15_0.030118;5979.60412467;
203;1512823612.0096486;Anne_13_0.004634;5976.03029319;
203;1512823612.0096486;Anne_10_0.220390;5797.46847743;
203;1512823612.0096486;Anne_12_0.063104;5785.02494144;
203;1512823612.0096486;Anne_13_0.000748;5782.75608958;
203;1512823612.0096486;Anne_13_0.128553;5306.76211995;
203;1512823612.0096486;Anne_15_0.075469;129.908986838;RIP
204;1512823620.7831109;Anne_15_0.001396;5193.97311385;Anne_16_0.317548
204;1512823620.7831109;Anne_14_0.047884;5190.44061133;
204;1512823620.7831109;Anne_14_0.022194;5185.55646465;
204;1512823620.7831109;Anne_13_0.004634;5185.02430411;
204;1512823620.7831109;Anne_13_0.000748;5183.55114237;
204;1512823620.7831109;Anne_12_0.063104;5180.12525967;
204;1512823620.7831109;Anne_9_0.000130;5174.45087733;
204;1512823620.7831109;Anne_15_0.030118;5171.05417121;
204;1512823620.7831109;Anne_8_0.002130;4835.14516403;
204;1512823620.7831109;Anne_13_0.128553;4834.19961716;RIP
205;1512823630.3320715;Anne_13_0.004634;3993.68790907;Anne_14_0.158699
205;1512823630.3320715;Anne_15_0.030118;3992.39328109;
205;1512823630.3320715;Anne_15_0.001396;3984.59347396;
205;1512823630.3320715;Anne_14_0.022194;3978.3817697;
205;1512823630.3320715;Anne_16_0.317548;3976.76508342;
205;1512823630.3320715;Anne_12_0.063104;3961.22056378;
205;1512823630.3320715;Anne_10_0.220390;3948.90014745;
205;1512823630.3320715;Anne_14_0.047884;3935.74422911;
205;1512823630.3320715;Anne_9_0.000130;3931.46562322;
205;1512823630.3320715;Anne_8_0.002130;3889.40590129;RIP
206;1512823638.3046768;Anne_12_0.063104;3627.2216072;Anne_13_0.010751
206;1512823638.3046768;Anne_14_0.047884;3619.17955831;
206;1512823638.3046768;Anne_14_0.158699;3599.69229331;
206;1512823638.3046768;Anne_14_0.022194;3590.11486277;
206;1512823638.3046768;Anne_16_0.317548;3512.1358733;
206;1512823638.3046768;Anne_9_0.000130;3448.41167566;
206;1512823638.3046768;Anne_13_0.004634;3426.7353717;
206;1512823638.3046768;Anne_15_0.030118;3420.90914159;
206;1512823638.3046768;Anne_15_0.311540;3417.92311325;
206;1512823638.3046768;Anne_10_0.220390;3338.34567412;RIP
207;1512823646.3215978;Anne_12_0.063104;3011.95224618;Anne_13_0.046892
207;1512823646.3215978;Anne_13_0.004634;2914.78025599;
207;1512823646.3215978;Anne_14_0.047884;2868.68096791;
207;1512823646.3215978;Anne_15_0.311540;2867.32319188;
207;1512823646.3215978;Anne_14_0.158699;2852.44464939;
207;1512823646.3215978;Anne_15_0.030118;2839.3994856;
207;1512823646.3215978;Anne_16_0.317548;2512.78863966;
207;1512823646.3215978;Anne_14_0.022194;2499.1658789;
207;1512823646.3215978;Anne_13_0.000748;2460.80345188;
207;1512823646.3215978;Anne_9_0.000130;2443.08962354;RIP
208;1512823654.2744987;Anne_13_0.046892;3637.04603092;Anne_14_0.138183
208;1512823654.2744987;Anne_15_0.001396;3622.24925338;
208;1512823654.2744987;Anne_13_0.010751;3608.82184848;
208;1512823654.2744987;Anne_14_0.022194;3600.74674404;
208;1512823654.2744987;Anne_16_0.317548;3592.12725626;
208;1512823654.2744987;Anne_13_0.000748;3509.80307281;
208;1512823654.2744987;Anne_15_0.030118;3507.33185031;
208;1512823654.2744987;Anne_13_0.004634;3498.37933876;
208;1512823654.2744987;Anne_15_0.311540;3448.82860788;
208;1512823654.2744987;Anne_12_0.063104;3381.38054721;RIP
209;1512823664.2871816;Anne_13_0.010751;6258.15071982;Anne_14_0.073686
209;1512823664.2871816;Anne_15_0.001396;6247.05449657;
209;1512823664.2871816;Anne_14_0.022194;6243.53415328;
209;1512823664.2871816;Anne_13_0.000748;6243.06243492;
209;1512823664.2871816;Anne_14_0.138183;6235.86853734;
209;1512823664.2871816;Anne_14_0.047884;6198.60055601;
209;1512823664.2871816;Anne_16_0.317548;6188.47005234;
209;1512823664.2871816;Anne_15_0.030118;6186.69261651;
209;1512823664.2871816;Anne_15_0.311540;4685.69781589;
209;1512823664.2871816;Anne_14_0.158699;67.4868;RIP
210;1512823673.1767402;Anne_15_0.030118;5559.23782805;Anne_16_0.105045
210;1512823673.1767402;Anne_13_0.046892;5556.53205892;
210;1512823673.1767402;Anne_14_0.022194;5554.60653478;
210;1512823673.1767402;Anne_13_0.000748;5550.57391811;
210;1512823673.1767402;Anne_15_0.001396;5550.51938453;
210;1512823673.1767402;Anne_14_0.047884;5503.72260315;
210;1512823673.1767402;Anne_13_0.010751;5502.23304176;
210;1512823673.1767402;Anne_13_0.004634;5495.54733612;
210;1512823673.1767402;Anne_14_0.073686;5454.95065535;
210;1512823673.1767402;Anne_15_0.311540;82.95526791;RIP
211;1512823682.4088197;Anne_15_0.001396;5628.84202265;Anne_16_0.043350
211;1512823682.4088197;Anne_14_0.138183;5622.88166497;
211;1512823682.4088197;Anne_13_0.046892;5622.33265263;
211;1512823682.4088197;Anne_13_0.010751;5621.19128837;
211;1512823682.4088197;Anne_15_0.030118;5620.22701468;
211;1512823682.4088197;Anne_14_0.047884;5614.74429532;
211;1512823682.4088197;Anne_14_0.073686;5606.91225078;
211;1512823682.4088197;Anne_13_0.000748;5584.58662357;
211;1512823682.4088197;Anne_13_0.004634;5579.78249193;
211;1512823682.4088197;Anne_16_0.105045;5559.72223619;RIP
212;1512823692.555378;Anne_13_0.004634;6374.90220602;Anne_14_0.081947
212;1512823692.555378;Anne_13_0.000748;6374.81745149;
212;1512823692.555378;Anne_13_0.046892;6372.93953762;
212;1512823692.555378;Anne_14_0.022194;6372.42722311;
212;1512823692.555378;Anne_15_0.001396;6371.04969425;
212;1512823692.555378;Anne_15_0.030118;6367.15493751;
212;1512823692.555378;Anne_14_0.047884;6181.37403389;
212;1512823692.555378;Anne_16_0.317548;6172.86617026;
212;1512823692.555378;Anne_14_0.073686;5805.13227928;
212;1512823692.555378;Anne_14_0.138183;2432.45069485;RIP
213;1512823702.8193264;Anne_13_0.004634;6127.84414644;Anne_14_0.195830
213;1512823702.8193264;Anne_13_0.010751;6125.91548385;
213;1512823702.8193264;Anne_13_0.000748;6125.72044938;
213;1512823702.8193264;Anne_15_0.001396;6124.56212157;
213;1512823702.8193264;Anne_13_0.046892;6123.31936367;
213;1512823702.8193264;Anne_14_0.022194;6120.91491593;
213;1512823702.8193264;Anne_15_0.030118;6066.44873987;
213;1512823702.8193264;Anne_16_0.317548;5940.14561373;
213;1512823702.8193264;Anne_14_0.081947;5634.77320513;
213;1512823702.8193264;Anne_14_0.073686;5630.68086138;RIP
214;1512823711.3462791;Anne_13_0.010751;5218.64568651;Anne_14_0.056979
214;1512823711.3462791;Anne_16_0.317548;5215.5310494;
214;1512823711.3462791;Anne_14_0.022194;5214.3736893;
214;1512823711.3462791;Anne_13_0.046892;5211.54078229;
214;1512823711.3462791;Anne_16_0.043350;5208.362041;
214;1512823711.3462791;Anne_14_0.081947;5208.15789529;
214;1512823711.3462791;Anne_15_0.030118;5208.14178076;
214;1512823711.3462791;Anne_13_0.004634;5206.50523183;
214;1512823711.3462791;Anne_15_0.001396;4745.22307967;
214;1512823711.3462791;Anne_14_0.195830;88.9056;RIP
215;1512823720.9982715;Anne_13_0.046892;4047.76089595;Anne_14_0.400454
215;1512823720.9982715;Anne_13_0.000748;4046.07653889;
215;1512823720.9982715;Anne_14_0.081947;4040.4315313;
215;1512823720.9982715;Anne_14_0.056979;4037.83694845;
215;1512823720.9982715;Anne_13_0.010751;3999.64745767;
215;1512823720.9982715;Anne_15_0.001396;3982.29416636;
215;1512823720.9982715;Anne_13_0.004634;3967.72215232;
215;1512823720.9982715;Anne_14_0.022194;3963.97112229;
215;1512823720.9982715;Anne_14_0.047884;3954.87569685;
215;1512823720.9982715;Anne_15_0.030118;3903.33867083;RIP
216;1512823728.802408;Anne_13_0.010751;3595.80830615;Anne_14_0.300688
216;1512823728.802408;Anne_16_0.317548;3584.18404684;
216;1512823728.802408;Anne_16_0.043350;3578.55086228;
216;1512823728.802408;Anne_15_0.001396;3577.8275806;
216;1512823728.802408;Anne_14_0.081947;3552.96746064;
216;1512823728.802408;Anne_14_0.022194;3550.15261895;
216;1512823728.802408;Anne_13_0.004634;3544.59793728;
216;1512823728.802408;Anne_13_0.000748;3533.52925889;
216;1512823728.802408;Anne_14_0.047884;3394.95109374;
216;1512823728.802408;Anne_14_0.400454;164.141814503;RIP
217;1512823736.7080798;Anne_16_0.317548;2948.84154145;Anne_17_0.007385
217;1512823736.7080798;Anne_13_0.010751;2946.13251575;
217;1512823736.7080798;Anne_15_0.001396;2940.88118649;
217;1512823736.7080798;Anne_14_0.047884;2837.70822587;
217;1512823736.7080798;Anne_14_0.056979;2816.74185104;
217;1512823736.7080798;Anne_13_0.046892;2772.94391606;
217;1512823736.7080798;Anne_13_0.004634;2526.06173307;
217;1512823736.7080798;Anne_13_0.000748;2479.14678421;
217;1512823736.7080798;Anne_16_0.043350;2474.12425293;
217;1512823736.7080798;Anne_14_0.300688;1101.54453406;RIP
218;1512823744.69252;Anne_16_0.043350;3648.49563197;Anne_17_0.156519
218;1512823744.69252;Anne_17_0.007385;3635.87969816;
218;1512823744.69252;Anne_13_0.010751;3630.72792463;
218;1512823744.69252;Anne_13_0.004634;3624.76818845;
218;1512823744.69252;Anne_16_0.317548;3621.04050114;
218;1512823744.69252;Anne_14_0.081947;3616.11952474;
218;1512823744.69252;Anne_14_0.047884;3538.711986;
218;1512823744.69252;Anne_13_0.046892;3535.14667246;
218;1512823744.69252;Anne_14_0.056979;3491.09141781;
218;1512823744.69252;Anne_14_0.022194;3438.53245223;RIP
219;1512823755.2916954;Anne_15_0.001396;6463.66436055;Anne_16_0.037246
219;1512823755.2916954;Anne_16_0.317548;6462.53297882;
219;1512823755.2916954;Anne_16_0.043350;6455.60290829;
219;1512823755.2916954;Anne_14_0.047884;6455.30948453;
219;1512823755.2916954;Anne_13_0.010751;6454.74417507;
219;1512823755.2916954;Anne_14_0.081947;6453.41472263;
219;1512823755.2916954;Anne_13_0.000748;6452.40902447;
219;1512823755.2916954;Anne_13_0.046892;6451.18467996;
219;1512823755.2916954;Anne_14_0.056979;6450.17213301;
219;1512823755.2916954;Anne_17_0.156519;6425.85395224;RIP
220;1512823764.612778;Anne_14_0.056979;5599.29015345;Anne_15_0.119528
220;1512823764.612778;Anne_13_0.010751;5598.94257477;
220;1512823764.612778;Anne_13_0.046892;5593.68988278;
220;1512823764.612778;Anne_17_0.007385;5591.65325961;
220;1512823764.612778;Anne_15_0.001396;5589.95190416;
220;1512823764.612778;Anne_13_0.004634;5586.25179534;
220;1512823764.612778;Anne_16_0.043350;5584.74061098;
220;1512823764.612778;Anne_16_0.317548;5583.04450766;
220;1512823764.612778;Anne_16_0.037246;5542.46122741;
220;1512823764.612778;Anne_13_0.000748;5006.37337861;RIP
221;1512823774.128189;Anne_17_0.007385;5707.4394146;Anne_18_0.040714
221;1512823774.128189;Anne_14_0.056979;5701.16168765;
221;1512823774.128189;Anne_16_0.317548;5699.78740393;
221;1512823774.128189;Anne_14_0.081947;5698.24551977;
221;1512823774.128189;Anne_13_0.010751;5697.11905892;
221;1512823774.128189;Anne_14_0.047884;5692.44539043;
221;1512823774.128189;Anne_13_0.004634;5691.16725704;
221;1512823774.128189;Anne_15_0.001396;5672.886438;
221;1512823774.128189;Anne_16_0.037246;5426.75654239;
221;1512823774.128189;Anne_15_0.119528;4705.39505829;RIP
222;1512823784.602844;Anne_14_0.056979;6358.6510708;Anne_15_1.178090
222;1512823784.602844;Anne_16_0.043350;6356.13195233;
222;1512823784.602844;Anne_15_0.001396;6349.39788038;
222;1512823784.602844;Anne_13_0.004634;6349.06677789;
222;1512823784.602844;Anne_17_0.007385;6348.13618137;
222;1512823784.602844;Anne_14_0.047884;6346.5949219;
222;1512823784.602844;Anne_16_0.317548;6344.2585307;
222;1512823784.602844;Anne_13_0.046892;6343.9215897;
222;1512823784.602844;Anne_14_0.081947;6340.59139835;
222;1512823784.602844;Anne_18_0.040714;5513.98639086;RIP
223;1512823794.4826353;Anne_16_0.043350;5998.0630541;Anne_17_0.583593
223;1512823794.4826353;Anne_14_0.056979;5994.76858869;
223;1512823794.4826353;Anne_13_0.046892;5994.07163894;
223;1512823794.4826353;Anne_15_0.001396;5992.54406348;
223;1512823794.4826353;Anne_13_0.004634;5990.98299181;
223;1512823794.4826353;Anne_14_0.047884;5978.08069896;
223;1512823794.4826353;Anne_17_0.007385;5978.01482622;
223;1512823794.4826353;Anne_16_0.037246;5949.29630464;
223;1512823794.4826353;Anne_14_0.081947;5505.46202551;
223;1512823794.4826353;Anne_15_1.178090;4752.88687241;RIP
